GoodID,GoodName,Description,Country,Articul,RetailPrice,WholesalePrice,RetailPriceWithDiscount,MinQuantityForOrder,Category,WarehouseQuantity,Display,TheSize,Color,Material,FashionName,Sex,ShortName,GoodTypeFull,ProducerCollectionFull,Season,Barcode,Pack,PackSize,PowerSupply,CountUnitsPerBox,Age,Measure,MeasureUnit,Closeout,RetailPricePerUnit,WholesalePricePerUnit,EqualSalePrice,EqualWholesalePrice,EqualCurrencyName,PrimeCost,SuppLierCode,Analogs,WholesaleCount,MesUnit,PriceDiscountPercent,PCName,ModelGoodID,GoodTypeName,SynchronizationSection,GuaranteePeriod,GuaranteeMesUnit,SynchronizationSectionFull,MinWarehouseQuantity,WarehouseQuantityForPartner
36792,Одежда Юбка ЮБКА MARELLA  ITALY SS20 РОЗ 38(р) RICORSO РОЗ RICORSO 38(р),ЮБКА MARELLA  ITALY SS20 РОЗ 38(р) RICORSO,НЕТ ИНФОРМАЦИИ,RICORSO,15500,0,15500,0,-1,1,1,38,РОЗ,,Одежда Юбка ЮБКА MARELLA  ITALY SS20 РОЗ 38(р) RICORSO РОЗ RICORSO,0,,"Одежда,Юбка",НЕТ ИНФОРМАЦИИ,,2918691384737,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Юбка,,,0,,0,"38=1,000"
36760,Одежда Штаны ШТАНЫ MARELLA  ITALY СЕР 50(р) ENEA СЕР ENEA 50(р),ШТАНЫ MARELLA  ITALY СЕР 50(р) ENEA,НЕТ ИНФОРМАЦИИ,ENEA,5100,0,5100,0,-1,1,1,50,СЕР,,Одежда Штаны ШТАНЫ MARELLA  ITALY СЕР 50(р) ENEA СЕР ENEA,0,,"Одежда,Штаны",НЕТ ИНФОРМАЦИИ,,2920710729726,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Штаны,,,0,,0,"38=1,000"
36636,Одежда Шорты ШОРТЫ MARELLA  ITALY SS20 ЧЕРН 38(р) DEBACLE ЧЕРН DEBACLE 38(р),ШОРТЫ MARELLA  ITALY SS20 ЧЕРН 38(р) DEBACLE,НЕТ ИНФОРМАЦИИ,DEBACLE,13000,0,13000,0,-1,1,1,38,ЧЕРН,,Одежда Шорты ШОРТЫ MARELLA  ITALY SS20 ЧЕРН 38(р) DEBACLE ЧЕРН DEBACLE,0,,"Одежда,Шорты",НЕТ ИНФОРМАЦИИ,,2918691384553,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Шорты,,,0,,0,"38=1,000"
36616,Одежда Шлёпки ШЛЕПКИ MARELLA  ITALY FW18/19 БЕЖ S(р) FELTRE БЕЖ FELTRE S(р),ШЛЕПКИ MARELLA  ITALY FW18/19 БЕЖ S(р) FELTRE,НЕТ ИНФОРМАЦИИ,FELTRE,23600,0,23600,0,-1,1,1,S,БЕЖ,,Одежда Шлёпки ШЛЕПКИ MARELLA  ITALY FW18/19 БЕЖ S(р) FELTRE БЕЖ FELTRE,5,,"Одежда,Шлёпки",НЕТ ИНФОРМАЦИИ,,2975601084989,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Шлёпки,,,0,,0,"38=1,000"
36617,Одежда Шлёпки ШЛЕПКИ MARELLA  ITALY FW18/19 БЕЖ XL(р) FELTRE БЕЖ FELTRE XL(р),ШЛЕПКИ MARELLA  ITALY FW18/19 БЕЖ XL(р) FELTRE,НЕТ ИНФОРМАЦИИ,FELTRE,23600,0,23600,0,-1,1,1,XL,БЕЖ,,Одежда Шлёпки ШЛЕПКИ MARELLA  ITALY FW18/19 БЕЖ XL(р) FELTRE БЕЖ FELTRE,5,,"Одежда,Шлёпки",НЕТ ИНФОРМАЦИИ,,2975601084996,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Шлёпки,,,0,,0,"38=1,000"
36618,Одежда Шлёпки ШЛЕПКИ MARELLA  ITALY FW18/19 ГОРЧ 40(р) BASCO ГОРЧ BASCO 40(р),ШЛЕПКИ MARELLA  ITALY FW18/19 ГОРЧ 40(р) BASCO,НЕТ ИНФОРМАЦИИ,BASCO,6800,0,6800,0,-1,1,1,40,ГОРЧ,,Одежда Шлёпки ШЛЕПКИ MARELLA  ITALY FW18/19 ГОРЧ 40(р) BASCO ГОРЧ BASCO,0,,"Одежда,Шлёпки",НЕТ ИНФОРМАЦИИ,,2975601083968,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Шлёпки,,,0,,0,"38=1,000"
36619,Одежда Шлёпки ШЛЕПКИ MARELLA  ITALY FW18/19 ГОРЧ 44(р) BASCO ГОРЧ BASCO 44(р),ШЛЕПКИ MARELLA  ITALY FW18/19 ГОРЧ 44(р) BASCO,НЕТ ИНФОРМАЦИИ,BASCO,6800,0,6800,0,-1,1,1,44,ГОРЧ,,Одежда Шлёпки ШЛЕПКИ MARELLA  ITALY FW18/19 ГОРЧ 44(р) BASCO ГОРЧ BASCO,0,,"Одежда,Шлёпки",НЕТ ИНФОРМАЦИИ,,2975601083982,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Шлёпки,,,0,,0,"38=1,000"
36624,Одежда Шлёпки ШЛЕПКИ MARELLA  ITALY FW18/19 СЕР M(р) FELTRE СЕР FELTRE M(р),ШЛЕПКИ MARELLA  ITALY FW18/19 СЕР M(р) FELTRE,НЕТ ИНФОРМАЦИИ,FELTRE,23600,0,23600,0,-1,1,1,M,СЕР,,Одежда Шлёпки ШЛЕПКИ MARELLA  ITALY FW18/19 СЕР M(р) FELTRE СЕР FELTRE,5,,"Одежда,Шлёпки",НЕТ ИНФОРМАЦИИ,,2975601084934,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Шлёпки,,,0,,0,"38=1,000"
36627,Одежда Шлёпки ШЛЕПКИ MARELLA  ITALY FW18/19 СЕР XL(р) FELTRE СЕР FELTRE XL(р),ШЛЕПКИ MARELLA  ITALY FW18/19 СЕР XL(р) FELTRE,НЕТ ИНФОРМАЦИИ,FELTRE,23600,0,23600,0,-1,1,1,XL,СЕР,,Одежда Шлёпки ШЛЕПКИ MARELLA  ITALY FW18/19 СЕР XL(р) FELTRE СЕР FELTRE,5,,"Одежда,Шлёпки",НЕТ ИНФОРМАЦИИ,,2975601084958,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Шлёпки,,,0,,0,"38=1,000"
36516,Одежда Футболка ФУТБОЛКА MARELLA  ITALY FW19/20 БЕЛ M(р) NOEMI БЕЛ NOEMI M(р),ФУТБОЛКА MARELLA  ITALY FW19/20 БЕЛ M(р) NOEMI,НЕТ ИНФОРМАЦИИ,NOEMI,7500,0,7500,0,-1,1,1,M,БЕЛ,,Одежда Футболка ФУТБОЛКА MARELLA  ITALY FW19/20 БЕЛ M(р) NOEMI БЕЛ NOEMI,0,,"Одежда,Футболка",НЕТ ИНФОРМАЦИИ,,2918691271297,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Футболка,,,0,,0,"38=1,000"
36544,Одежда Футболка ФУТБОЛКА MARELLA  ITALY SS20 БЕЛ M(р) BANANA БЕЛ BANANA M(р),ФУТБОЛКА MARELLA  ITALY SS20 БЕЛ M(р) BANANA,НЕТ ИНФОРМАЦИИ,BANANA,8600,0,8600,0,-1,1,1,M,БЕЛ,,Одежда Футболка ФУТБОЛКА MARELLA  ITALY SS20 БЕЛ M(р) BANANA БЕЛ BANANA,0,,"Одежда,Футболка",НЕТ ИНФОРМАЦИИ,,2918691387455,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Футболка,,,0,,0,"38=1,000"
36473,Одежда Сникеры СНИКЕРЫ MARELLA  ITALY SS20 БЕЛ 36(р) GIONNICO БЕЛ GIONNICO 36(р),СНИКЕРЫ MARELLA  ITALY SS20 БЕЛ 36(р) GIONNICO,НЕТ ИНФОРМАЦИИ,GIONNICO,17500,0,17500,0,-1,1,1,36,БЕЛ,,Одежда Сникеры СНИКЕРЫ MARELLA  ITALY SS20 БЕЛ 36(р) GIONNICO БЕЛ GIONNICO,0,,"Одежда,Сникеры",НЕТ ИНФОРМАЦИИ,,2918691388155,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Сникеры,,,0,,0,"38=1,000"
36477,Одежда Сникеры СНИКЕРЫ MARELLA  ITALY SS20 ЗОЛОТО 36(р) DIRE ЗОЛОТО DIRE 36(р),СНИКЕРЫ MARELLA  ITALY SS20 ЗОЛОТО 36(р) DIRE,НЕТ ИНФОРМАЦИИ,DIRE,17500,0,17500,0,-1,1,1,36,ЗОЛОТО,,Одежда Сникеры СНИКЕРЫ MARELLA  ITALY SS20 ЗОЛОТО 36(р) DIRE ЗОЛОТО DIRE,0,,"Одежда,Сникеры",НЕТ ИНФОРМАЦИИ,,2918691388117,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Сникеры,,,0,,0,"38=1,000"
36456,Одежда Пуховик ПУХОВИК MARELLA  ITALY FW19/20 КРАСН 38(р) ARNES КРАСН ARNES 38(р),ПУХОВИК MARELLA  ITALY FW19/20 КРАСН 38(р) ARNES,НЕТ ИНФОРМАЦИИ,ARNES,57100,0,57100,0,-1,1,1,38,КРАСН,,Одежда Пуховик ПУХОВИК MARELLA  ITALY FW19/20 КРАСН 38(р) ARNES КРАСН ARNES,0,,"Одежда,Пуховик",НЕТ ИНФОРМАЦИИ,,2918691269614,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Пуховик,,,0,,0,"38=1,000"
36457,Одежда Пуховик ПУХОВИК MARELLA  ITALY FW19/20 КРАСН 40(р) ARNES КРАСН ARNES 40(р),ПУХОВИК MARELLA  ITALY FW19/20 КРАСН 40(р) ARNES,НЕТ ИНФОРМАЦИИ,ARNES,57100,0,57100,0,-1,1,1,40,КРАСН,,Одежда Пуховик ПУХОВИК MARELLA  ITALY FW19/20 КРАСН 40(р) ARNES КРАСН ARNES,0,,"Одежда,Пуховик",НЕТ ИНФОРМАЦИИ,,2918691269621,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Пуховик,,,0,,0,"38=1,000"
36458,Одежда Пуховик ПУХОВИК MARELLA  ITALY FW19/20 КРАСН 42(р) ARNES КРАСН ARNES 42(р),ПУХОВИК MARELLA  ITALY FW19/20 КРАСН 42(р) ARNES,НЕТ ИНФОРМАЦИИ,ARNES,57100,0,57100,0,-1,1,1,42,КРАСН,,Одежда Пуховик ПУХОВИК MARELLA  ITALY FW19/20 КРАСН 42(р) ARNES КРАСН ARNES,0,,"Одежда,Пуховик",НЕТ ИНФОРМАЦИИ,,2918691269638,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Пуховик,,,0,,0,"38=1,000"
36459,Одежда Пуховик ПУХОВИК MARELLA  ITALY FW19/20 КРАСН 44(р) ARNES КРАСН ARNES 44(р),ПУХОВИК MARELLA  ITALY FW19/20 КРАСН 44(р) ARNES,НЕТ ИНФОРМАЦИИ,ARNES,57100,0,57100,0,-1,1,1,44,КРАСН,,Одежда Пуховик ПУХОВИК MARELLA  ITALY FW19/20 КРАСН 44(р) ARNES КРАСН ARNES,0,,"Одежда,Пуховик",НЕТ ИНФОРМАЦИИ,,2918691269645,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Пуховик,,,0,,0,"38=1,000"
36460,Одежда Пуховик ПУХОВИК MARELLA  ITALY FW19/20 КРАСН 46(р) ARNES КРАСН ARNES 46(р),ПУХОВИК MARELLA  ITALY FW19/20 КРАСН 46(р) ARNES,НЕТ ИНФОРМАЦИИ,ARNES,57100,0,57100,0,-1,1,1,46,КРАСН,,Одежда Пуховик ПУХОВИК MARELLA  ITALY FW19/20 КРАСН 46(р) ARNES КРАСН ARNES,0,,"Одежда,Пуховик",НЕТ ИНФОРМАЦИИ,,2918691269652,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Пуховик,,,0,,0,"38=1,000"
36447,Одежда Платье ПЛАТЬЕ FW18/19 MARELLA ITALY S(р) СЕР трикотаж FELTRE MARELLA N1 S(р),ПЛАТЬЕ FW18/19 MARELLA ITALY S(р),MARELLA,FELTRE ,23600,0,23600,0,-1,1,1,S,СЕР,Трикотаж,Одежда Платье ПЛАТЬЕ FW18/19 MARELLA ITALY S(р) СЕР Трикотаж FELTRE MARELLA N1,0,,"Одежда,Платье",MARELLA,весна-осень,2975601084941,,,,,,0,,0,0,0,0,0,,0,,,0,,0,MARELLA,,Платье,,,0,,0,"38=1,000"
36197,Одежда Платье ПЛАТЬЕ MARELLA  ITALY FW18/19 ГОРЧ 38(р) BASCO ГОРЧ BASCO 38(р),ПЛАТЬЕ MARELLA  ITALY FW18/19 ГОРЧ 38(р) BASCO,НЕТ ИНФОРМАЦИИ,BASCO,6800,0,6800,0,-1,1,1,38,ГОРЧ,,Одежда Платье ПЛАТЬЕ MARELLA  ITALY FW18/19 ГОРЧ 38(р) BASCO ГОРЧ BASCO,0,,"Одежда,Платье",НЕТ ИНФОРМАЦИИ,,2918691289643,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Платье,,,0,,0,"38=1,000"
36236,Одежда Платье ПЛАТЬЕ MARELLA  ITALY FW19/20 КЭМ M(р) BAZAR КЭМ BAZAR M(р),ПЛАТЬЕ MARELLA  ITALY FW19/20 КЭМ M(р) BAZAR,НЕТ ИНФОРМАЦИИ,BAZAR,19900,0,19900,0,-1,2,1,M,КЭМ,,Одежда Платье ПЛАТЬЕ MARELLA  ITALY FW19/20 КЭМ M(р) BAZAR КЭМ BAZAR,0,,"Одежда,Платье",НЕТ ИНФОРМАЦИИ,,2918691271457,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Платье,,,0,,0,"38=2,000"
36237,Одежда Платье ПЛАТЬЕ MARELLA  ITALY FW19/20 КЭМ S(р) BAZAR КЭМ BAZAR S(р),ПЛАТЬЕ MARELLA  ITALY FW19/20 КЭМ S(р) BAZAR,НЕТ ИНФОРМАЦИИ,BAZAR,19900,0,19900,0,-1,1,1,S,КЭМ,,Одежда Платье ПЛАТЬЕ MARELLA  ITALY FW19/20 КЭМ S(р) BAZAR КЭМ BAZAR,0,,"Одежда,Платье",НЕТ ИНФОРМАЦИИ,,2918691271464,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Платье,,,0,,0,"38=1,000"
36297,Одежда Платье ПЛАТЬЕ MARELLA  ITALY FW19/20 ЧЕРН M(р) RAPA ЧЕРН RAPA M(р),ПЛАТЬЕ MARELLA  ITALY FW19/20 ЧЕРН M(р) RAPA,НЕТ ИНФОРМАЦИИ,RAPA,5100,0,5100,0,-1,1,1,M,ЧЕРН,,Одежда Платье ПЛАТЬЕ MARELLA  ITALY FW19/20 ЧЕРН M(р) RAPA ЧЕРН RAPA,0,,"Одежда,Платье",НЕТ ИНФОРМАЦИИ,,2918691271532,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Платье,,,0,,0,"38=1,000"
36301,Одежда Платье ПЛАТЬЕ MARELLA  ITALY FW19/20 ЧЕРН S(р) RAPA ЧЕРН RAPA S(р),ПЛАТЬЕ MARELLA  ITALY FW19/20 ЧЕРН S(р) RAPA,НЕТ ИНФОРМАЦИИ,RAPA,5100,0,5100,0,-1,2,1,S,ЧЕРН,,Одежда Платье ПЛАТЬЕ MARELLA  ITALY FW19/20 ЧЕРН S(р) RAPA ЧЕРН RAPA,0,,"Одежда,Платье",НЕТ ИНФОРМАЦИИ,,2918691271549,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Платье,,,0,,0,"38=2,000"
36332,Одежда Платье ПЛАТЬЕ MARELLA  ITALY SS20 БЕЖ 40(р) CUTTER БЕЖ CUTTER 40(р),ПЛАТЬЕ MARELLA  ITALY SS20 БЕЖ 40(р) CUTTER,НЕТ ИНФОРМАЦИИ,CUTTER,32900,0,32900,0,-1,1,1,40,БЕЖ,,Одежда Платье ПЛАТЬЕ MARELLA  ITALY SS20 БЕЖ 40(р) CUTTER БЕЖ CUTTER,0,,"Одежда,Платье",НЕТ ИНФОРМАЦИИ,,2918691385451,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Платье,,,0,,0,"38=1,000"
36334,Одежда Платье ПЛАТЬЕ MARELLA  ITALY SS20 БЕЖ 42(р) CUTTER БЕЖ CUTTER 42(р),ПЛАТЬЕ MARELLA  ITALY SS20 БЕЖ 42(р) CUTTER,НЕТ ИНФОРМАЦИИ,CUTTER,32900,0,32900,0,-1,2,1,42,БЕЖ,,Одежда Платье ПЛАТЬЕ MARELLA  ITALY SS20 БЕЖ 42(р) CUTTER БЕЖ CUTTER,0,,"Одежда,Платье",НЕТ ИНФОРМАЦИИ,,2918691385468,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Платье,,,0,,0,"38=2,000"
36336,Одежда Платье ПЛАТЬЕ MARELLA  ITALY SS20 БЕЖ 44(р) CUTTER БЕЖ CUTTER 44(р),ПЛАТЬЕ MARELLA  ITALY SS20 БЕЖ 44(р) CUTTER,НЕТ ИНФОРМАЦИИ,CUTTER,32900,0,32900,0,-1,1,1,44,БЕЖ,,Одежда Платье ПЛАТЬЕ MARELLA  ITALY SS20 БЕЖ 44(р) CUTTER БЕЖ CUTTER,0,,"Одежда,Платье",НЕТ ИНФОРМАЦИИ,,2918691385475,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Платье,,,0,,0,"38=1,000"
36337,Одежда Платье ПЛАТЬЕ MARELLA  ITALY SS20 БЕЖ 46(р) CUTTER БЕЖ CUTTER 46(р),ПЛАТЬЕ MARELLA  ITALY SS20 БЕЖ 46(р) CUTTER,НЕТ ИНФОРМАЦИИ,CUTTER,32900,0,32900,0,-1,1,1,46,БЕЖ,,Одежда Платье ПЛАТЬЕ MARELLA  ITALY SS20 БЕЖ 46(р) CUTTER БЕЖ CUTTER,0,,"Одежда,Платье",НЕТ ИНФОРМАЦИИ,,2918691385482,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Платье,,,0,,0,"38=1,000"
36338,Одежда Платье ПЛАТЬЕ MARELLA  ITALY SS20 БЕЖ 48(р) CUTTER БЕЖ CUTTER 48(р),ПЛАТЬЕ MARELLA  ITALY SS20 БЕЖ 48(р) CUTTER,НЕТ ИНФОРМАЦИИ,CUTTER,32900,0,32900,0,-1,1,1,48,БЕЖ,,Одежда Платье ПЛАТЬЕ MARELLA  ITALY SS20 БЕЖ 48(р) CUTTER БЕЖ CUTTER,0,,"Одежда,Платье",НЕТ ИНФОРМАЦИИ,,2918691385499,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Платье,,,0,,0,"38=1,000"
36376,Одежда Платье ПЛАТЬЕ MARELLA  ITALY SS20 РОЗ ЦВ 40(р) CUTTER РОЗ ЦВ CUTTER 40(р),ПЛАТЬЕ MARELLA  ITALY SS20 РОЗ ЦВ 40(р) CUTTER,НЕТ ИНФОРМАЦИИ,CUTTER,32900,0,32900,0,-1,1,1,40,РОЗ ЦВ,,Одежда Платье ПЛАТЬЕ MARELLA  ITALY SS20 РОЗ ЦВ 40(р) CUTTER РОЗ ЦВ CUTTER,0,,"Одежда,Платье",НЕТ ИНФОРМАЦИИ,,2918691385574,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Платье,,,0,,0,"38=1,000"
36075,Одежда Кофта КОФТА MARELLA  ITALY FW18/19 СЕР S(р) BACCANO СЕР BACCANO S(р),КОФТА MARELLA  ITALY FW18/19 СЕР S(р) BACCANO,НЕТ ИНФОРМАЦИИ,BACCANO,15500,0,15500,0,-1,1,1,S,СЕР,,Одежда Кофта КОФТА MARELLA  ITALY FW18/19 СЕР S(р) BACCANO СЕР BACCANO,5,,"Одежда,Кофта",НЕТ ИНФОРМАЦИИ,,2975601085283,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Кофта,,,0,,0,"38=1,000"
36082,Одежда Кофта КОФТА MARELLA  ITALY FW18/19 СИН S(р) BACCANO СИН BACCANO S(р),КОФТА MARELLA  ITALY FW18/19 СИН S(р) BACCANO,НЕТ ИНФОРМАЦИИ,BACCANO,15500,0,15500,0,-1,2,1,S,СИН,,Одежда Кофта КОФТА MARELLA  ITALY FW18/19 СИН S(р) BACCANO СИН BACCANO,0,,"Одежда,Кофта",НЕТ ИНФОРМАЦИИ,,2975601085320,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Кофта,,,0,,0,"38=2,000"
36096,Одежда Кофта КОФТА MARELLA  ITALY FW19/20 КОРАЛЛ M(р) TIRSO КОРАЛЛ TIRSO M(р),КОФТА MARELLA  ITALY FW19/20 КОРАЛЛ M(р) TIRSO,НЕТ ИНФОРМАЦИИ,TIRSO,18200,0,18200,0,-1,1,1,M,КОРАЛЛ,,Одежда Кофта КОФТА MARELLA  ITALY FW19/20 КОРАЛЛ M(р) TIRSO КОРАЛЛ TIRSO,0,,"Одежда,Кофта",НЕТ ИНФОРМАЦИИ,,2918691270764,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Кофта,,,0,,0,"38=1,000"
36110,Одежда Кофта КОФТА MARELLA  ITALY FW19/20 СЕР M(р) TIRSO СЕР TIRSO M(р),КОФТА MARELLA  ITALY FW19/20 СЕР M(р) TIRSO,НЕТ ИНФОРМАЦИИ,TIRSO,18200,0,18200,0,-1,1,1,M,СЕР,,Одежда Кофта КОФТА MARELLA  ITALY FW19/20 СЕР M(р) TIRSO СЕР TIRSO,0,,"Одежда,Кофта",НЕТ ИНФОРМАЦИИ,,2918691270733,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Кофта,,,0,,0,"38=1,000"
36131,Одежда Кофта КОФТА MARELLA  ITALY SS20 АЙВ 40(р) ISEO АЙВ ISEO 40(р),КОФТА MARELLA  ITALY SS20 АЙВ 40(р) ISEO,НЕТ ИНФОРМАЦИИ,ISEO,16900,0,16900,0,-1,1,1,40,АЙВ,,Одежда Кофта КОФТА MARELLA  ITALY SS20 АЙВ 40(р) ISEO АЙВ ISEO,0,,"Одежда,Кофта",НЕТ ИНФОРМАЦИИ,,2918691384454,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Кофта,,,0,,0,"38=1,000"
36132,Одежда Кофта КОФТА MARELLA  ITALY SS20 АЙВ 42(р) ISEO АЙВ ISEO 42(р),КОФТА MARELLA  ITALY SS20 АЙВ 42(р) ISEO,НЕТ ИНФОРМАЦИИ,ISEO,16900,0,16900,0,-1,1,1,42,АЙВ,,Одежда Кофта КОФТА MARELLA  ITALY SS20 АЙВ 42(р) ISEO АЙВ ISEO,0,,"Одежда,Кофта",НЕТ ИНФОРМАЦИИ,,2918691384461,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Кофта,,,0,,0,"38=1,000"
36134,Одежда Кофта КОФТА MARELLA  ITALY SS20 АЙВ 46(р) ISEO АЙВ ISEO 46(р),КОФТА MARELLA  ITALY SS20 АЙВ 46(р) ISEO,НЕТ ИНФОРМАЦИИ,ISEO,16900,0,16900,0,-1,1,1,46,АЙВ,,Одежда Кофта КОФТА MARELLA  ITALY SS20 АЙВ 46(р) ISEO АЙВ ISEO,0,,"Одежда,Кофта",НЕТ ИНФОРМАЦИИ,,2918691384485,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Кофта,,,0,,0,"38=1,000"
36145,Одежда Кофта КОФТА MARELLA  ITALY SS20 ЧЕРН 38(р) ISEO ЧЕРН ISEO 38(р),КОФТА MARELLA  ITALY SS20 ЧЕРН 38(р) ISEO,НЕТ ИНФОРМАЦИИ,ISEO,16900,0,16900,0,-1,1,1,38,ЧЕРН,,Одежда Кофта КОФТА MARELLA  ITALY SS20 ЧЕРН 38(р) ISEO ЧЕРН ISEO,0,,"Одежда,Кофта",НЕТ ИНФОРМАЦИИ,,2918691384492,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Кофта,,,0,,0,"38=1,000"
36155,Одежда Кофта КОФТА MARELLA  ITALY ЧЕРН ГОР S(р) ERNEST ЧЕРН ГОР ERNEST S(р),КОФТА MARELLA  ITALY ЧЕРН ГОР S(р) ERNEST,НЕТ ИНФОРМАЦИИ,ERNEST,19900,0,19900,0,-1,1,1,S,ЧЕРН ГОР,,Одежда Кофта КОФТА MARELLA  ITALY ЧЕРН ГОР S(р) ERNEST ЧЕРН ГОР ERNEST,5,,"Одежда,Кофта",НЕТ ИНФОРМАЦИИ,,2918691290472,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Кофта,,,0,,0,"38=1,000"
36047,Одежда Колье КОЛЬЕ MARELLA  ITALY ЗЕЛ NESPOLA NESPOLA,КОЛЬЕ MARELLA  ITALY ЗЕЛ NESPOLA,НЕТ ИНФОРМАЦИИ,NESPOLA,7900,0,7900,0,-1,2,1,1,,,Одежда Колье КОЛЬЕ MARELLA  ITALY ЗЕЛ NESPOLA NESPOLA,0,,"Одежда,Колье",НЕТ ИНФОРМАЦИИ,,2918691291738,,,,,,0,,0,0,0,0,0,,0,,,1,,0,НЕТ ИНФОРМАЦИИ,,Колье,,,0,,0,"38=1,000|3=1,000"
36049,Одежда Колье КОЛЬЕ MARELLA  ITALY МУЛЬТ IETI IETI,КОЛЬЕ MARELLA  ITALY МУЛЬТ IETI,НЕТ ИНФОРМАЦИИ,IETI,7300,0,7300,0,-1,1,1,,,,Одежда Колье КОЛЬЕ MARELLA  ITALY МУЛЬТ IETI IETI,5,,"Одежда,Колье",НЕТ ИНФОРМАЦИИ,,2918691291707,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Колье,,,0,,0,"38=1,000"
36050,Одежда Колье КОЛЬЕ MARELLA  ITALY РОЗ SCARPO SCARPO,КОЛЬЕ MARELLA  ITALY РОЗ SCARPO,НЕТ ИНФОРМАЦИИ,SCARPO,7900,0,7900,0,-1,1,1,,,,Одежда Колье КОЛЬЕ MARELLA  ITALY РОЗ SCARPO SCARPO,5,,"Одежда,Колье",НЕТ ИНФОРМАЦИИ,,2918691291714,,,,,,0,,0,0,0,0,0,,0,,,0,,0,НЕТ ИНФОРМАЦИИ,,Колье,,,0,,0,"38=1,000"
